UUID,Name,CSP,Account ID,Region,Connection,Cost ($/h),CPU capacity,CPU used,Memory capacity (MB),Memory used (MB),Kubernetes version,CloudNatix version,CloudNatix channel
1c82807b-abeb-4dd8-b3e7-c9ec4497581f,rei-prod-migrate-eks,aws,368698334588,us-west-2,connected,0.9588000000000023,24000,453.5206223786286,1.03079215104e+11,3.911559046577482e+10,v1.29.4-eks-036c24b,21.2,stable
c46b6824-258d-4632-a5bf-053f0a6f0ef7,release-2022-0-qe,aws,249469748895,us-east-1,connected,0.9792000000000027,24000,1058.9709496236646,1.03079215104e+11,3.939184821152884e+10,v1.29.4-eks-036c24b,21.2,stable
d5481b0c-817e-48bd-aa55-e24a0b8b4441,remarkablefoods-dev-eks,aws,928312015323,us-east-1,connected,0.6527999999999965,16000,606.8476136059428,6.8719476736e+10,2.392425489396932e+10,v1.29.4-eks-036c24b,21.2,stable
702e1eb0-ac6c-4133-a74a-2994e0d0e4d1,remarkablefoods-prod-eks,aws,928312015323,us-east-1,connected,1.9584000000000055,48000,515.1870708622739,2.06158430208e+11,3.881319888532073e+10,v1.29.4-eks-036c24b,21.2,stable
74eb90ac-3cbf-4bc9-bb5a-e4a12a9701d3,reynolds-dev-migrate-eks,aws,797382084246,us-east-2,connected,0.7680000000000006,16000,796.8966239683299,6.8719476736e+10,3.67965692851179e+10,v1.29.4-eks-036c24b,21.2,stable
162e2aee-6dd1-406e-a255-9a99f70d336c,reynolds-prod-migrate-eks,aws,797382084246,us-east-2,connected,1.5360000000000011,32000,750.1084098812302,1.37438953472e+11,6.712872791586483e+10,v1.29.4-eks-036c24b,21.2,stable
bce8b32a-745b-4ff7-956a-8c7fcc2f6b1b,richemont-dev-support-eks,aws,797382084246,eu-central-1,disconnected,1.1648541666666625,24000,761.655039052511,1.03079215104e+11,3.901429933470829e+10,v1.29.4-eks-036c24b,21.2,stable
ba426167-a56f-44ef-8162-6ea828dddee6,richemont-poc-eks,aws,797382084246,eu-central-1,connected,0.7819999999999975,16000,967.5658829535497,6.8719476736e+10,2.2794492737178833e+10,v1.29.4-eks-036c24b,21.2,stable
c4b393b1-21b3-4ef1-9951-e1cbc7772f78,richemont-preprod-eic-eks,aws,797382084246,eu-central-1,connected,1.5641999999999998,32000,1073.484898241749,1.37438953472e+11,4.720049577928389e+10,v1.29.4-eks-036c24b,21.2,stable
6410dcec-59b4-4a15-8b97-189486923789,richemont-prod-migrate-eks,aws,797382084246,eu-central-1,connected,1.5640000000000065,32000,1732.4800944794445,1.37438953472e+11,8.639152948268729e+10,v1.29.4-eks-036c24b,21.2,stable
74b4f0c0-e124-4086-ad84-4cfbaad8ccd5,richemont-qa-migrate-eks,aws,797382084246,eu-central-1,connected,1.1729999999999958,24000,750.0858553875931,1.03079215104e+11,4.645489010614278e+10,v1.29.4-eks-036c24b,21.2,stable
639b2f8e-896b-4b49-ae2e-c4e45edeb15c,ringcent-prod-eks,aws,442049251927,us-west-1,connected,1.5231999999999921,32000,1130.160717454311,1.37438953472e+11,8.666600857527171e+10,v1.29.4-eks-036c24b,21.2,stable
1d3336a2-3f79-4c0c-91f8-4eeb00a3dbcf,ringcentral-dev-eks,aws,442049251927,us-west-1,connected,0.7616000000000013,16000,722.4751921582039,6.8719476736e+10,2.7596335110338593e+10,v1.29.4-eks-036c24b,21.2,stable
7da0b1cb-8405-40ae-a6cc-3f183f7f4a37,roh-prod-migrate-eks,aws,422998893730,us-east-1,connected,0.6527999999999965,16000,684.4049949388366,6.8719476736e+10,3.900419407981473e+10,v1.29.4-eks-036c24b,21.2,stable
3d17b744-8624-49c0-83c3-e1e19739c044,roh-test-migrate-eks,aws,422998893730,us-east-1,connected,0.6527999999999965,16000,634.0137567813415,6.8719476736e+10,2.98716600786954e+10,v1.29.4-eks-036c24b,21.2,stable
f5c9d68d-c3d9-49c6-9b4b-ad69eba62b08,rossstores-dev-eks,aws,797382084246,us-west-2,connected,1.3056000000000094,32000,898.2845438303029,1.37438953472e+11,3.7703417187976555e+10,v1.29.4-eks-036c24b,21.2,stable
658c00d8-7fb8-4f9e-9493-f9fd8edda372,rossstores-prod-eks,aws,797382084246,us-west-2,disconnected,2.2560000000000016,48000,676.0776315405204,2.06158430208e+11,4.9079050759287186e+10,v1.29.4-eks-036c24b,21.2,stable
acf52f59-9ba4-4902-9a15-7d51e3a8e7d4,rothesaylife-dev-eks,aws,442049251927,eu-west-1,connected,0.6880000000000037,16000,869.07055889671,6.8719476736e+10,2.0530937339674095e+10,v1.29.4-eks-036c24b,21.2,stable
c5cb1eb5-29e3-497d-bc0d-9530f562e685,rothesaylife-prod-eks,aws,442049251927,eu-west-1,connected,0.7200208333333339,16000,683.068842223638,6.8719476736e+10,3.1797129072884277e+10,v1.29.4-eks-036c24b,21.2,stable
cb6f41d9-119d-4b04-940a-fcc3e9748f31,rug-dev-eks,aws,422998893730,eu-west-1,connected,1.091399999999991,24000,492.2844653478486,1.03079215104e+11,3.0332249551030724e+10,v1.29.4-eks-036c24b,21.2,stable
9e983ab0-c734-4b6f-85cb-c36433721f8c,rug-prod-eks,aws,422998893730,eu-west-1,connected,1.091399999999991,24000,584.1308998323909,1.03079215104e+11,4.415390000022793e+10,v1.29.4-eks-036c24b,21.2,stable
867c8b16-9fa0-42ec-b3d8-4636308ba2bb,saleo-poc-eks,aws,249469748895,us-east-1,connected,0.7680000000000006,16000,910.4029078798409,6.8719476736e+10,3.91882409875963e+10,v1.29.4-eks-036c24b,21.2,stable
a96394c1-5ff4-497a-aba7-c96f85ea6368,saltriverproject-dev-eks,aws,442049251927,us-west-2,connected,0.6527999999999965,16000,449.12574095621386,6.8719476736e+10,2.964184320992343e+10,v1.29.4-eks-036c24b,21.2,stable
62525a8b-c782-4e17-bbae-1d981edfd2ea,saltriverproject-prod-eks,aws,442049251927,us-west-2,connected,0.9792000000000027,24000,702.1004101226571,1.03079215104e+11,4.348928922396355e+10,v1.29.4-eks-036c24b,21.2,stable
d467b2d6-477a-43d5-a174-1c59ad6fb301,saltriverproject-qa-eks,aws,442049251927,us-west-2,connected,0.6527999999999965,16000,725.5124643312048,6.8719476736e+10,3.441264490998263e+10,v1.29.4-eks-036c24b,21.2,stable
576f4c95-71eb-4205-8a0b-3fef97eca892,sanfordhealth-eks,aws,797382084246,us-east-1,connected,2.3040000000000016,48000,862.9620620452051,2.06158430208e+11,7.87606882672028e+10,v1.29.4-eks-036c24b,21.2,stable
a9559a63-aa26-4986-adad-37b047342a4c,sanfordhealth-nonprod-eks,aws,797382084246,us-east-1,connected,0.7680000000000006,16000,683.9776771084015,6.8719476736e+10,3.082694590436929e+10,v1.29.4-eks-036c24b,21.2,stable
6bb597c6-c824-498a-af67-5862189be8c8,sanfordhealth-uat-eks,aws,797382084246,us-east-1,connected,0.6160000000000022,16000,1037.3533056708884,6.8719476736e+10,3.4731898774489784e+10,v1.29.4-eks-036c24b,21.2,stable
c6bbd730-647a-4955-95b0-dc19d7bd3808,savenggtrunkaws-test-eks,aws,249469748895,us-east-1,connected,0.6880000000000037,16000,3165.1533520565727,6.8719476736e+10,2.546874238101209e+10,v1.29.4-eks-036c24b,21.2,stable
c7eac186-277f-48a0-945a-f614ca4e080c,saviynt-demo-eks,aws,533811351211,us-east-1,connected,0.6527999999999965,0,0,0,0,v1.29.4-eks-036c24b,21.2,stable
dbb7df75-7ce4-45f1-8d51-c7ccbdbb6e5e,saviynt-ps-eks,aws,533811351211,us-east-1,connected,0.7680000000000006,16000,770.4180050808804,6.8719476736e+10,1.9682889143556416e+10,v1.29.4-eks-036c24b,21.2,stable
26d0f0c2-e09c-40ce-809b-f7ceb8e14822,saviynt-techalliance-eks,aws,533811351211,us-east-1,connected,0.6459999999999966,16000,541.9827081604923,6.8719476736e+10,3.3003514514480648e+10,v1.29.4-eks-036c24b,21.2,stable
52d804bb-4143-4b40-bded-88084ebfba93,saviyntdemo-dev-eks,aws,249469748895,us-east-1,connected,1.3760000000000074,32000,1938.2754690391064,1.37438953472e+11,3.0031061859023407e+10,v1.29.4-eks-036c24b,21.2,stable
9624f245-8191-48d6-a3f6-e4e04072e635,saviyntexchange-dev-eks,aws,442049251927,us-east-1,connected,0.6527999999999965,16000,660.1568589860468,6.8719476736e+10,2.0572843454977543e+10,v1.29.4-eks-036c24b,21.2,stable
f2d9a33e-06eb-4b6a-99ff-d21ac993807c,saviyntexchange-prod-eks,aws,442049251927,us-east-1,connected,1.9584000000000055,48000,648.7757474321712,2.06158430208e+11,2.1504412885482376e+10,v1.29.4-eks-036c24b,21.2,stable
48f20aab-9cd5-4a08-b2b4-a74753b1df4d,saviyntiga-prod-eks,aws,854587915883,us-east-1,disconnected,2.3040000000000016,48000,734.816472320945,2.06158430208e+11,8.172335857530437e+10,v1.29.4-eks-036c24b,21.2,stable
44b246b2-4962-40db-a818-ad751eccd46a,saviyntiga-prod-migrate-eks,aws,854587915883,us-east-1,disconnected,1.9584000000000055,48000,1966.6383873267828,2.06158430208e+11,6.112602339945023e+10,v1.29.4-eks-036c24b,21.2,stable
1f1c77d4-92eb-42d5-a583-028a9abeda21,saviyntiga-test-support-eks,aws,854587915883,us-east-1,connected,2.0736000000000088,48000,506.6947930774641,2.06158430208e+11,3.3233669425495083e+10,v1.29.4-eks-036c24b,21.2,stable
6d451f42-1a13-4be0-bd6e-b352c461c6ab,schlumberger-dev-eks,aws,797382084246,eu-west-1,connected,0.7276000000000004,16000,730.440611082052,6.8719476736e+10,5.142082883239277e+10,v1.29.4-eks-036c24b,21.2,stable
f6cb0de4-19c1-4cf9-998f-e2ad4f7df25c,schlumberger-prod-eks,aws,797382084246,eu-west-1,connected,1.8190000000000006,40000,1453.4026701515945,1.7179869184e+11,1.000403337360396e+11,v1.29.4-eks-036c24b,21.2,stable
e65225bd-09af-427f-b463-ae8f9ac4d3fc,schlumberger-sandbox-eks,aws,797382084246,eu-west-1,connected,1.4552000000000007,32000,620.4130048540821,1.37438953472e+11,6.688688113090967e+10,v1.29.4-eks-036c24b,21.2,stable
c8a7f002-6a04-465b-b93b-729dbe70dbc3,schlumberger-test-eks,aws,797382084246,eu-west-1,connected,1.4552000000000007,32000,673.8991360854701,1.37438953472e+11,7.208716595409552e+10,v1.29.4-eks-036c24b,21.2,stable
4485587f-e0cb-4eae-a037-5e9200107a1f,scoot-dev-eks,aws,442049251927,ap-southeast-1,connected,0.7680000000000006,16000,1083.4071731589186,6.8719476736e+10,2.3981193730276543e+10,v1.29.4-eks-036c24b,21.2,stable
267ac4d7-6c05-440f-a858-59296ac861a6,scoot-prod-eks,aws,442049251927,ap-southeast-1,connected,0.8160000000000003,16000,500.58412793368143,6.8719476736e+10,3.1373408781218304e+10,v1.29.4-eks-036c24b,21.2,stable
2cbeae46-4253-4ea4-82cf-3d72637a08fc,scrum-conn,aws,249469748895,us-east-1,disconnected,0,16000,0,6.8719476736e+10,0,v1.29.3-eks-adc7111,21.2,stable
fb8c55bd-2517-45f3-b6d5-0edb8fc921ce,scrum-cr,aws,249469748895,us-east-1,connected,0.799999999999998,0,0,0,0,v1.29.4-eks-036c24b,21.2,stable
1a1086bf-9b66-4b72-b6cc-0e09b24ece2b,scrum-edevops,aws,249469748895,us-east-1,disconnected,0.7833333333333314,16000,2420.100107035927,6.8719476736e+10,2.3233417292764896e+10,v1.29.4-eks-036c24b,21.2,stable
95274b27-2a78-4e87-acd0-100ed4e4eab0,scrum-engineering-eks,aws,249469748895,us-east-1,connected,0.6160000000000022,8000,405.8811038895065,3.4359738368e+10,3.3927451277334385e+09,v1.29.4-eks-036c24b,21.2,stable
d22fbb12-e83b-47a7-b65c-5bce03bd6c63,scrum-exchange,aws,249469748895,us-east-1,connected,1.1999999999999966,24000,0,1.03079215104e+11,0,v1.29.4-eks-036c24b,21.2,stable
0b9ed415-1695-4fac-b199-b6fc38fe2410,scrum-foundation,aws,249469748895,us-east-1,connected,0.799999999999998,16000,1417.8618537054301,6.8719476736e+10,3.329534960775756e+10,v1.29.4-eks-036c24b,21.2,stable
26911c8b-161b-4199-880d-52d8b9152684,scrum-in,aws,249469748895,us-east-1,connected,1.6000000000000094,32000,2777.828420803487,1.37438953472e+11,7.29855056538688e+10,v1.29.4-eks-036c24b,21.2,stable
c51fc361-c8b6-4d47-b5e6-ad046e7519e4,scrum-intgn,aws,249469748895,us-east-1,connected,0.799999999999998,16000,898.6687581117645,6.8719476736e+10,2.976151713533435e+10,v1.29.4-eks-036c24b,21.2,stable
3a6a5d73-c766-4e5d-90e1-0e54550cccd2,scrum-mysql8-upgrade,aws,249469748895,us-east-1,disconnected,1.1999999999999966,26000,1873.6581367526387,1.073741824e+11,3.51544727391488e+10,v1.29.4-eks-036c24b,21.2,stable
1327a3aa-ef91-4c27-aedf-30f1039178ab,scrum-om,aws,249469748895,us-east-1,connected,1.1999999999999966,24000,1352.6019106218193,1.03079215104e+11,3.4639124835428085e+10,v1.29.4-eks-036c24b,21.2,stable
858b3960-0d57-4d23-a9c9-45fb027745bb,scrum-pam-1,aws,249469748895,us-east-1,connected,0.799999999999998,16000,1061.7608104991036,6.8719476736e+10,2.587916235844104e+10,v1.29.4-eks-036c24b,21.2,stable
2fba4146-cda0-4a8f-94c6-2662a14a91f1,scrum-pam-3,aws,249469748895,us-east-1,connected,1.1999999999999966,24000,4383.922448806167,1.03079215104e+11,3.581329820451535e+10,v1.29.4-eks-036c24b,21.2,stable
4bc7df1d-e622-4e63-9798-d2e565192090,scrum-qa-eks,aws,249469748895,us-east-1,connected,0.6527999999999965,0,0,0,0,v1.29.4-eks-036c24b,21.2,stable
514a1ecf-e9ed-4417-9d17-bdb6e1c342b6,scrum-rq-1,aws,249469748895,us-east-1,connected,0.799999999999998,16000,3560.8375555726943,6.8719476736e+10,2.591818243946252e+10,v1.29.4-eks-036c24b,21.2,stable
d68aaacf-1329-4e70-9197-69c4d526ebb5,scrum-sod,aws,249469748895,us-east-1,connected,1.1999999999999966,24000,2283.819745855553,1.03079215104e+11,3.818712400250752e+10,v1.29.4-eks-036c24b,21.2,stable
53db90fd-fc4d-4d64-aa21-bd14c2220007,scrum-ss,aws,249469748895,us-east-1,connected,0.799999999999998,16000,1406.7238632149094,6.8719476736e+10,2.5356036051201225e+10,v1.29.4-eks-036c24b,21.2,stable
1976b227-5949-4729-80e3-35fa27d65df7,scrum-uitrack-1,aws,249469748895,us-east-1,connected,1.1999999999999966,24000,1308.695752800474,1.03079215104e+11,2.2784350957292007e+10,v1.29.4-eks-036c24b,21.2,stable
5ed5284b-ce5f-4519-9f2c-2e411019adf1,scrum-utl-1,aws,249469748895,us-east-1,connected,0.799999999999998,16000,1039.1984918341238,6.8719476736e+10,2.795956302746032e+10,v1.29.4-eks-036c24b,21.2,stable
c7f79104-32cf-485c-9b08-5c45ccc1c17b,scrum-utl-2,aws,249469748895,us-east-1,connected,0.799999999999998,16000,1422.375742083278,6.8719476736e+10,2.8716891982551888e+10,v1.29.4-eks-036c24b,21.2,stable
8635a92c-2ca8-4115-8dbf-177d36aa6b09,seagen-preprod-eks,aws,797382084246,us-west-2,connected,1.1520000000000008,24000,738.4777681380152,1.03079215104e+11,4.151668938955699e+10,v1.29.4-eks-036c24b,21.2,stable
94227cd5-b4e9-4a4a-897b-c860a3d837ff,seagen-test-eks,aws,797382084246,us-west-2,connected,0.7680000000000006,16000,818.7270463190903,6.8719476736e+10,3.161741389727379e+10,v1.29.4-eks-036c24b,21.2,stable
477ca758-1575-4ee8-87df-5f67f7c39333,sec-scan-test-eks,aws,249469748895,us-east-1,connected,0.6160000000000022,16000,793.0513571816399,6.8719476736e+10,2.744334179548268e+10,v1.29.4-eks-036c24b,21.2,stable
b2d6b246-d01f-4af5-89f9-6bd9279166bf,securdi-partner-eks,aws,533811351211,us-east-1,connected,0.7833333333333322,32000,1277.6151023337852,1.37438953472e+11,2.157444358745978e+10,v1.21.14-eks-3af4770,21.2,stable
e625bf6e-5186-4e63-87f5-2b9038231462,shared-partner-eks,aws,533811351211,us-east-1,connected,1.0319999999999978,24000,1067.3604154715676,1.03079215104e+11,2.4210467091554333e+10,v1.29.4-eks-036c24b,21.2,stable
6397d97e-e52a-4fc2-900e-4cd40c5cf0cb,sharedservices-qa-eks,aws,249469748895,us-east-1,disconnected,0,80000,0,3.4359738368e+11,0,v1.29.3-eks-adc7111,21.2,stable
d412ad4b-b853-4436-ab3c-57dfd3979065,shell-dev-eks,aws,299758703754,eu-west-1,connected,0.8559999999999968,16000,1115.547807465524,6.8719476736e+10,4.076436799016865e+10,v1.29.4-eks-036c24b,21.2,stable
095e0dee-7c98-4871-ab52-ef02af10a48d,shell-preprodmigrate-eks,aws,299758703754,eu-west-1,connected,1.091399999999991,24000,641.4298796312999,1.03079215104e+11,4.6444166125596954e+10,v1.29.4-eks-036c24b,21.2,stable
4dcc2ced-d102-4495-b34f-0e379dea5bff,shell-prod-mig-eks,aws,299758703754,eu-west-1,connected,6.812333333333316,128000,2535.5457718647995,5.49755813888e+11,2.1039006390711926e+11,v1.29.4-eks-036c24b,21.2,stable
0c4d4e77-a165-4d15-8723-384cc35283cb,shell-qa-migrate-eks,aws,299758703754,eu-west-1,connected,4.226500000000013,80000,1390.5313142305386,3.4359738368e+11,1.0181470238739517e+11,v1.29.4-eks-036c24b,21.2,stable
0d734e26-e3e6-4d6d-a1fc-d018ce119845,shell-temp-prod-eks,aws,299758703754,eu-west-1,connected,0.7276000000000004,16000,735.718244538349,6.8719476736e+10,3.395017600930398e+10,v1.29.4-eks-036c24b,21.2,stable
944cf5d7-9cd5-4309-a0f2-a1d38ddb4a3c,shell-test-eks,aws,299758703754,eu-west-1,connected,1.7119999999999935,32000,926.5650037654208,1.37438953472e+11,5.488762143333027e+10,v1.29.4-eks-036c24b,21.2,stable
326478be-9a23-4d15-bc7e-b50cc2f563db,shell-test-migrate-eks,aws,299758703754,eu-west-1,connected,2.567999999999974,48000,756.2398490050775,2.06158430208e+11,6.1399786037441246e+10,v1.29.4-eks-036c24b,21.2,stable
8b34f682-c6ea-4f53-9ea5-bc8dc94bfc4a,shell-uat-eks,aws,299758703754,eu-west-1,connected,0.8559999999999968,16000,1034.3107565989326,6.8719476736e+10,2.7294810120973755e+10,v1.29.4-eks-036c24b,21.2,stable
135669c0-cea0-4080-b77c-5a3b0907359f,shi-partner-support-eks,aws,533811351211,us-east-1,connected,0.7520000000000006,16000,743.6523308654472,6.8719476736e+10,2.6127452948044872e+10,v1.29.4-eks-036c24b,21.2,stable
abab41bb-4b7f-4ffc-a07f-a76f29643517,sigplc-prod-support-eks,aws,797382084246,eu-west-1,connected,1.4552000000000007,32000,607.2475858923058,1.37438953472e+11,3.110104063601865e+10,v1.29.4-eks-036c24b,21.2,stable
69a0d60f-df06-4a71-9e45-9ed45f50cc1d,sigplc-test-eks,aws,797382084246,eu-west-1,connected,0.7276000000000004,16000,640.7121558271208,6.8719476736e+10,3.29400375832752e+10,v1.29.4-eks-036c24b,21.2,stable
2f70d173-8109-4ac0-bd20-610aba95fa4b,simieo-partner-eks,aws,533811351211,us-east-1,connected,1.599999999999996,0,0,0,0,v1.21.14-eks-3af4770,21.2,stable
d85aae75-dce2-4c30-adf2-07fd7f4e866a,singlife-dev-eks,aws,368698334588,ap-southeast-1,connected,0.9599999999999942,16000,923.7735513327403,6.8719476736e+10,4.089270805575783e+10,v1.29.4-eks-036c24b,21.2,stable
cfc4fc73-f700-4c75-943b-98e19f18105f,singlife-prod-eks,aws,368698334588,ap-southeast-1,disconnected,0,32000,0,1.37438953472e+11,0,v1.25.16-eks-3af4770,21.2,stable
f166f7d8-be03-4b6c-ba67-15cea1961ce0,sixthstreet-dev-eks,aws,442049251927,us-east-1,connected,0.7680000000000006,16000,1067.159439633146,6.8719476736e+10,3.678323767019648e+10,v1.29.4-eks-036c24b,21.2,stable
3399f394-6bb7-49f3-9817-c5c646cb9ade,sixthstreet-prod-eks,aws,442049251927,us-east-1,connected,1.1280000000000008,24000,673.5120416823962,1.03079215104e+11,3.2272632370467476e+10,v1.29.4-eks-036c24b,21.2,stable
c376a7ec-0e95-4de9-ad4a-fa24cbc13062,sji-dev-migrate-eks,aws,797382084246,us-east-1,connected,0.9792000000000027,24000,547.5142569143233,1.03079215104e+11,2.8159346458075302e+10,v1.29.4-eks-036c24b,21.2,stable
53dc3742-fbcb-4789-9fd5-06ded178728c,sji-prod-migrate-eks,aws,797382084246,us-east-1,connected,1.1520000000000008,24000,585.9245785673726,1.03079215104e+11,3.1741895125170002e+10,v1.29.4-eks-036c24b,21.2,stable
7d84f4d9-3314-4950-be64-e77e053aa235,sok-dev-eks,aws,533811351211,eu-west-1,connected,1.091399999999991,24000,495.10343414562055,1.03079215104e+11,3.574042864396733e+10,v1.29.4-eks-036c24b,21.2,stable
029d6c03-3b29-4c38-914e-e288419a1332,solutionsengg-demo-eks,aws,533811351211,us-east-1,connected,0.7680000000000006,8000,1026.581213037124,3.4359738368e+10,8.536636395875322e+09,v1.29.4-eks-036c24b,21.2,stable
c7927843-4797-41bc-810e-e249505be730,solutionsengg-dev-eks,aws,533811351211,us-east-1,connected,0.7680000000000006,16000,1238.2976327484312,6.8719476736e+10,3.0088176778482803e+10,v1.29.4-eks-036c24b,21.2,stable
c0d32fb2-7a20-4d84-9a7a-f549f17cb06e,solutionsengg-poc-eks,aws,533811351211,us-east-1,connected,0.7680000000000006,16000,1414.9660324473123,6.8719476736e+10,3.0059211523414745e+10,v1.29.4-eks-036c24b,21.2,stable
18611290-0448-402b-8197-67844e866e97,solutionsengg-qa-eks,aws,533811351211,us-east-1,connected,0.7680000000000006,16000,1388.3601253246572,6.8719476736e+10,2.9889744363846375e+10,v1.29.4-eks-036c24b,21.2,stable
486f6f19-dece-476c-af9d-17b0ab789056,solutionsengg-sandbox-eks,aws,533811351211,us-east-1,connected,0.7680000000000006,16000,1205.5155725529505,6.8719476736e+10,2.8186868218005993e+10,v1.29.4-eks-036c24b,21.2,stable
b11de513-4f54-42fc-8e4f-f7ce28fa6b13,sophos-dev-migrate-eks,aws,368698334588,eu-west-1,connected,0.7276000000000004,16000,691.4977769337061,6.8719476736e+10,2.6019734041575687e+10,v1.29.4-eks-036c24b,21.2,stable
4afa11c7-e6a8-4f48-a672-5c9be6ce704a,sophos-prod-mig-eks,aws,368698334588,eu-west-1,disconnected,1.2572499999999875,24000,897.1464424275081,1.03079215104e+11,4.51249367322151e+10,v1.29.4-eks-036c24b,21.2,stable
eb509bca-2684-498a-9217-42be167899ec,span-partner-eks,aws,533811351211,eu-central-1,connected,1.2479999999999938,24000,1612.6640570204343,1.03079215104e+11,3.2136967416057816e+10,v1.29.4-eks-036c24b,21.2,stable
bad76077-8b39-417f-9a1b-010d02598eee,sportsbet-dev-migrate-eks,aws,797382084246,ap-southeast-2,connected,0.8160000000000003,16000,373.7698973002533,6.8719476736e+10,3.0168607016293537e+10,v1.29.4-eks-036c24b,21.2,stable
f3af70fc-0074-46fe-9dc2-ed00b2c621c3,sportsbet-prod-migrate-eks,aws,797382084246,ap-southeast-2,disconnected,0,0,0,0,0,v1.29.4-eks-036c24b,21.2,stable
9364fdee-36c5-4d19-9815-d2c9ea053226,spx-dev-migrate-eks,aws,368698334588,us-east-1,connected,0.6160000000000022,16000,999.081105291488,6.8719476736e+10,2.8362590804143635e+10,v1.29.4-eks-036c24b,21.2,stable
f66a1c29-3745-4062-9238-630567021363,spx-prod-migrate-eks,aws,368698334588,us-east-1,connected,0.6527999999999965,16000,770.4200274239693,6.8719476736e+10,3.805957408327539e+10,v1.29.4-eks-036c24b,21.2,stable
5278a27a-cfc1-4a43-b1df-4dfb8ceb0b91,srg-eic-dev-eks,aws,928312015323,ap-southeast-2,connected,0.9599999999999942,16000,3559.470543136604,6.8719476736e+10,4.0705851605964615e+10,v1.29.4-eks-036c24b,21.2,stable
7a61c47c-6fdf-4b90-a544-601f4ed70118,srg-eic-prod-eks,aws,928312015323,ap-southeast-2,connected,1.919999999999974,32000,1010.9987713172894,1.37438953472e+11,8.205535222056952e+10,v1.24.17-eks-3af4770,21.2,stable
daeaec71-046c-4cd4-b071-5e1b01fa0408,sscg-dev-migrate-eks,aws,797382084246,us-east-1,connected,0.6527999999999965,16000,576.65189700281,6.8719476736e+10,2.512285558752936e+10,v1.29.4-eks-036c24b,21.2,stable
7ae63674-3441-4f16-98af-97839322664f,sscg-prod-migrate-eks,aws,797382084246,us-east-1,connected,0.9792000000000027,24000,731.9684065560261,1.03079215104e+11,2.6280544377473373e+10,v1.29.4-eks-036c24b,21.2,stable
2262eaf4-500d-4314-875e-293de883c6a2,stjude-dev-migrate-eks,aws,422998893730,us-east-1,disconnected,0,14666.666666666666,0,6.2992853674666664e+10,0,v1.29.4-eks-036c24b,21.2,stable
5a5c5015-5b68-4b3a-899a-e074d56c823e,stjude-prod-migrate-eks,aws,422998893730,us-east-1,connected,1.9584000000000055,48000,1201.0497516113269,2.06158430208e+11,8.756620414908775e+10,v1.29.4-eks-036c24b,21.2,stable
4f5f579e-821f-4afd-9f82-d02e7be7c402,stjude-test-migrate-eks,aws,422998893730,us-east-1,connected,0.9792000000000027,24000,637.823018152901,1.03079215104e+11,2.5865646556075382e+10,v1.29.4-eks-036c24b,21.2,stable
f4abd37e-f561-4d8b-894c-2452eeba85d3,suedlink-dev-eks,aws,797382084246,eu-west-1,connected,0.7276000000000004,16000,1039.0440077369633,6.8719476736e+10,3.276206110890646e+10,v1.29.4-eks-036c24b,21.2,stable
7462d8c9-468f-4fc0-997e-946b937628a3,suedlink-prod-eks,aws,797382084246,eu-west-1,connected,0.7276000000000004,16000,621.0343855056624,6.8719476736e+10,4.450550214342673e+10,v1.29.4-eks-036c24b,21.2,stable
d439cd87-3883-4ab5-b439-ab4537650906,summer2021sanity-qa-eks,aws,249469748895,us-east-1,connected,0.6527999999999965,8000,138.77548682583833,3.4359738368e+10,1.0155875321202631e+10,v1.29.4-eks-036c24b,21.2,stable
cf059142-5198-43ff-84bd-452a2f8de49f,synergypower-dev-migrate-eks,aws,797382084246,ap-southeast-2,connected,0.7989999999999999,16000,372.4908782136105,6.8719476736e+10,2.4419426308051083e+10,v1.29.4-eks-036c24b,21.2,stable
d72f5784-fe6f-4dfd-9bae-65205ddced20,tatelyle-eicdev-eks,aws,797382084246,us-east-1,connected,0.6527999999999965,16000,1503.121755066869,6.8719476736e+10,3.433198204560431e+10,v1.29.4-eks-036c24b,21.2,stable
52d5ebc6-419b-4617-99e9-cb47dfd1c526,tatelyle-prod-migrate-eks,aws,797382084246,us-east-1,connected,0.9792000000000027,24000,855.6627253475484,1.03079215104e+11,4.371646286924331e+10,v1.29.4-eks-036c24b,21.2,stable
1fa72c67-99c0-4315-9a0b-1c88cfae7791,tcs-partner-eks,aws,533811351211,us-east-1,connected,1.5666666666666629,32000,1102.4003422149578,1.37438953472e+11,2.8577854134004974e+10,v1.29.4-eks-036c24b,21.2,stable
6ab89bdc-af88-48e8-9ebb-17c5b26dbfbc,tcs-poc-eks,aws,533811351211,us-east-1,connected,0.6880000000000037,16000,7476.499600595117,6.8719476736e+10,1.899414695739601e+10,v1.22.17-eks-508b6b3,21.2,stable
bc7fb4b0-9a75-493f-8b5d-2e3a618c1f7d,techdemocracy-partner-support-eks,aws,533811351211,us-east-1,connected,0.7520000000000006,16000,818.9165512225358,6.8719476736e+10,2.9406653283642963e+10,v1.29.4-eks-036c24b,21.2,stable
8a6c1ae8-4ed9-4df2-8aed-a98a7aa95dbd,templarshield-partner-eks,aws,533811351211,us-east-1,connected,0.6527999999999965,16000,775.8481703382004,6.8719476736e+10,3.1053292439157368e+10,v1.29.4-eks-036c24b,21.2,stable
